state;date;one_shot_daily;two_shot_daily;three_shot_daily
Amapá;2021-02-14;19;2;0
Amapá;2021-02-15;233;484;0
Amapá;2021-02-16;290;366;0
Amapá;2021-02-17;349;1771;0
Amapá;2021-02-18;1098;1337;0
Amapá;2021-02-19;905;969;0
Amapá;2021-02-20;116;478;0
Amapá;2021-02-21;20;75;0
Amapá;2021-02-22;277;859;0
Amapá;2021-02-23;230;498;0
Amapá;2021-02-24;271;366;0
Amapá;2021-02-25;261;612;0
Amapá;2021-02-26;261;666;0
Amapá;2021-02-27;80;23;0
Amapá;2021-02-28;7;5;0
Amapá;2021-03-01;283;102;0
Amapá;2021-03-02;281;141;0
Amapá;2021-03-03;849;238;0
Amapá;2021-03-04;382;467;0
Amapá;2021-03-05;1378;355;0
Amapá;2021-03-06;140;29;0
Amapá;2021-03-07;10;23;0
Amapá;2021-03-08;819;125;0
Amapá;2021-03-09;1030;120;0
Amapá;2021-03-10;1011;470;0
Amapá;2021-03-11;1347;311;0
Amapá;2021-03-12;1806;209;0
Amapá;2021-03-13;244;1301;0
Amapá;2021-03-14;22;4;0
Amapá;2021-03-15;398;189;0
Amapá;2021-03-16;351;350;0
Amapá;2021-03-17;507;339;0
Amapá;2021-03-18;692;784;0
Amapá;2021-03-19;1367;266;0
Amapá;2021-03-20;1063;99;0
Amapá;2021-03-21;30;1;0
Amapá;2021-03-22;2848;286;0
Amapá;2021-03-23;4039;300;0
Amapá;2021-03-24;4304;178;0
Amapá;2021-03-25;4750;194;0
Amapá;2021-03-26;1568;263;0
Amapá;2021-03-27;435;52;0
Amapá;2021-03-28;578;11;0
Amapá;2021-03-29;1233;429;0
Amapá;2021-03-30;866;783;0
Amapá;2021-03-31;1120;442;0
Amapá;2021-04-01;1317;569;0
Amapá;2021-04-02;1675;555;0
Amapá;2021-04-03;1900;193;0
Amapá;2021-04-04;2080;80;0
Amapá;2021-04-05;1669;896;0
Amapá;2021-04-06;1131;621;0
Amapá;2021-04-07;1167;669;0
Amapá;2021-04-08;1450;1159;0
Amapá;2021-04-09;2826;1417;0
Amapá;2021-04-10;2926;342;0
Amapá;2021-04-11;799;81;0
Amapá;2021-04-12;1300;951;0
Amapá;2021-04-13;1769;550;0
Amapá;2021-04-14;650;538;1
Amapá;2021-04-15;402;296;0
Amapá;2021-04-16;498;1692;0
Amapá;2021-04-17;160;382;0
Amapá;2021-04-18;421;205;0
Amapá;2021-04-19;1990;2983;0
Amapá;2021-04-20;926;2210;0
Amapá;2021-04-21;1173;292;0
Amapá;2021-04-22;1016;790;0
Amapá;2021-04-23;1013;1069;0
Amapá;2021-04-24;549;1213;0
Amapá;2021-04-25;501;18;0
Amapá;2021-04-26;794;1798;0
Amapá;2021-04-27;762;1041;0
Amapá;2021-04-28;1016;553;0
Amapá;2021-04-29;423;488;0
Amapá;2021-04-30;585;287;0
Amapá;2021-05-01;697;44;0
Amapá;2021-05-02;199;549;0
Amapá;2021-05-03;847;560;0
Amapá;2021-05-04;1422;400;0
Amapá;2021-05-05;2687;321;0
Amapá;2021-05-06;2078;551;0
Amapá;2021-05-07;3444;810;0
Amapá;2021-05-08;1841;50;0
Amapá;2021-05-09;4;4;0
Amapá;2021-05-10;339;681;0
Amapá;2021-05-11;1080;1753;0
Amapá;2021-05-12;2868;508;0
Amapá;2021-05-13;2371;219;0
Amapá;2021-05-14;1971;2394;0
Amapá;2021-05-15;221;7647;0
Amapá;2021-05-16;91;736;0
Amapá;2021-05-17;2446;347;0
Amapá;2021-05-18;3904;278;0
Amapá;2021-05-19;1115;165;0
Amapá;2021-05-20;1141;138;0
Amapá;2021-05-21;2116;242;0
Amapá;2021-05-22;500;148;0
Amapá;2021-05-23;23;2;0
Amapá;2021-05-24;1218;288;0
Amapá;2021-05-25;1001;365;0
Amapá;2021-05-26;1968;204;0
Amapá;2021-05-27;1737;130;0
Amapá;2021-05-28;2494;159;0
Amapá;2021-05-29;1321;42;0
Amapá;2021-05-30;54;2;0
Amapá;2021-05-31;1862;214;0
Amapá;2021-06-01;1949;177;0
Amapá;2021-06-02;1364;259;0
Amapá;2021-06-03;392;65;0
Amapá;2021-06-04;1612;504;0
Amapá;2021-06-05;943;131;0
Amapá;2021-06-06;1382;15;0
Amapá;2021-06-07;2669;208;0
Amapá;2021-06-08;2913;159;0
Amapá;2021-06-09;3211;167;0
Amapá;2021-06-10;3052;206;0
Amapá;2021-06-11;7477;230;0
Amapá;2021-06-12;3203;77;0
Amapá;2021-06-13;449;8;0
Amapá;2021-06-14;4051;90;0
Amapá;2021-06-15;4132;104;0
Amapá;2021-06-16;4952;322;0
Amapá;2021-06-17;3566;318;0
Amapá;2021-06-18;3233;179;0
Amapá;2021-06-19;1882;1074;0
Amapá;2021-06-20;342;6;0
Amapá;2021-06-21;3148;279;0
Amapá;2021-06-22;3185;546;0
Amapá;2021-06-23;5147;387;0
Amapá;2021-06-24;3088;631;0
Amapá;2021-06-25;3149;1062;0
Amapá;2021-06-26;3853;1955;0
Amapá;2021-06-27;2329;121;0
Amapá;2021-06-28;4750;1462;0
Amapá;2021-06-29;4407;954;0
Amapá;2021-06-30;2973;1453;0
Amapá;2021-07-01;1924;1028;0
Amapá;2021-07-02;3240;1114;0
Amapá;2021-07-03;2205;628;0
Amapá;2021-07-04;288;200;0
Amapá;2021-07-05;2781;787;0
Amapá;2021-07-06;3160;724;0
Amapá;2021-07-07;4543;983;0
Amapá;2021-07-08;4421;783;0
Amapá;2021-07-09;4030;634;0
Amapá;2021-07-10;2470;448;0
Amapá;2021-07-11;8;0;0
Amapá;2021-07-12;2983;754;0
Amapá;2021-07-13;3495;939;0
Amapá;2021-07-14;3645;1511;0
Amapá;2021-07-15;4570;868;0
Amapá;2021-07-16;3726;696;0
Amapá;2021-07-17;2994;484;0
Amapá;2021-07-18;369;81;0
Amapá;2021-07-19;5318;695;0
Amapá;2021-07-20;5803;763;0
Amapá;2021-07-21;5809;683;0
Amapá;2021-07-22;5738;641;0
Amapá;2021-07-23;4672;891;0
Amapá;2021-07-24;4847;1472;0
Amapá;2021-07-25;840;185;0
Amapá;2021-07-26;5085;1516;0
Amapá;2021-07-27;5220;1640;0
Amapá;2021-07-28;4305;1774;0
Amapá;2021-07-29;4814;1097;0
Amapá;2021-07-30;4033;1665;0
Amapá;2021-07-31;2217;1213;0
Amapá;2021-08-01;21;6;0
Amapá;2021-08-02;4686;857;0
Amapá;2021-08-03;5780;1092;0
Amapá;2021-08-04;4174;2431;0
Amapá;2021-08-05;3712;2053;0
Amapá;2021-08-06;3021;1937;0
Amapá;2021-08-07;10056;1017;0
Amapá;2021-08-08;16;13;0
Amapá;2021-08-09;1538;2142;0
Amapá;2021-08-10;2168;3732;0
Amapá;2021-08-11;2442;1815;0
Amapá;2021-08-12;3011;2543;0
Amapá;2021-08-13;4173;1666;0
Amapá;2021-08-14;10291;1075;0
Amapá;2021-08-15;24;49;0
Amapá;2021-08-16;1543;1066;0
Amapá;2021-08-17;3051;1497;0
Amapá;2021-08-18;3512;2357;0
Amapá;2021-08-19;5139;1745;0
Amapá;2021-08-20;2836;1684;0
Amapá;2021-08-21;9116;1246;0
Amapá;2021-08-22;161;37;0
Amapá;2021-08-23;2342;2099;0
Amapá;2021-08-24;3297;2122;0
Amapá;2021-08-25;3933;1944;0
Amapá;2021-08-26;3849;2734;0
Amapá;2021-08-27;3405;1964;0
Amapá;2021-08-28;4194;3269;0
Amapá;2021-08-29;126;35;0
Amapá;2021-08-30;3049;3302;0
Amapá;2021-08-31;2973;5610;0
Amapá;2021-09-01;2846;4331;0
Amapá;2021-09-02;2238;2757;0
Amapá;2021-09-03;2416;3669;0
Amapá;2021-09-04;3441;2697;0
Amapá;2021-09-05;14;45;0
Amapá;2021-09-06;1781;2809;0
Amapá;2021-09-07;88;1274;0
Amapá;2021-09-08;2231;3144;0
Amapá;2021-09-09;2798;3622;0
Amapá;2021-09-10;2618;3148;0
Amapá;2021-09-11;4624;2081;0
Amapá;2021-09-12;13;13;0
Amapá;2021-09-13;36;64;0
Amapá;2021-09-14;2542;5010;0
Amapá;2021-09-15;1860;4545;0
Amapá;2021-09-16;676;2960;0
Amapá;2021-09-17;643;2574;0
Amapá;2021-09-18;1082;2099;0
Amapá;2021-09-19;14;23;0
Amapá;2021-09-20;699;3206;0
Amapá;2021-09-21;1236;3019;0
Amapá;2021-09-22;1208;3099;0
Amapá;2021-09-23;1058;3036;0
Amapá;2021-09-24;1435;2568;0
Amapá;2021-09-25;1300;1890;0
Amapá;2021-09-26;30;23;0
Amapá;2021-09-27;1204;2891;0
Amapá;2021-09-28;1106;2262;0
Amapá;2021-09-29;1015;2520;0
Amapá;2021-09-30;967;2656;0
Amapá;2021-10-01;725;3223;0
Amapá;2021-10-02;733;2101;0
Amapá;2021-10-03;13;12;0
Amapá;2021-10-04;806;3075;0
Amapá;2021-10-05;881;3655;0
Amapá;2021-10-06;972;3178;0
Amapá;2021-10-07;838;2533;0
Amapá;2021-10-08;592;2972;1
Amapá;2021-10-09;511;2426;0
Amapá;2021-10-10;28;253;0
Amapá;2021-10-11;528;2554;0
Amapá;2021-10-12;46;102;0
Amapá;2021-10-13;757;3706;0
Amapá;2021-10-14;746;3865;1
Amapá;2021-10-15;469;2923;0
Amapá;2021-10-16;411;1918;0
Amapá;2021-10-17;8;8;0
Amapá;2021-10-18;788;4210;0
Amapá;2021-10-19;993;4328;0
Amapá;2021-10-20;972;4163;0
Amapá;2021-10-21;796;2968;0
Amapá;2021-10-22;663;2585;0
Amapá;2021-10-23;368;1370;0
Amapá;2021-10-24;67;67;0
Amapá;2021-10-25;659;3128;0
Amapá;2021-10-26;537;3189;0
Amapá;2021-10-27;933;4223;0
Amapá;2021-10-28;675;2968;0
Amapá;2021-10-29;716;3085;0
Amapá;2021-10-30;258;1148;0
Amapá;2021-10-31;3;37;0
Amapá;2021-11-01;210;282;0
Amapá;2021-11-02;94;19;0
Amapá;2021-11-03;547;3477;0
Amapá;2021-11-04;448;3005;0
Amapá;2021-11-05;413;2689;0
Amapá;2021-11-06;194;1293;0
Amapá;2021-11-07;8;8;0
Amapá;2021-11-08;863;3137;0
Amapá;2021-11-09;768;3543;0
Amapá;2021-11-10;992;3878;0
Amapá;2021-11-11;733;2752;0
Amapá;2021-11-12;604;2911;0
Amapá;2021-11-13;121;988;0
Amapá;2021-11-14;23;16;0
Amapá;2021-11-15;30;54;0
Amapá;2021-11-16;638;2974;0
Amapá;2021-11-17;665;3202;0
Amapá;2021-11-18;548;3142;0
Amapá;2021-11-19;522;2806;0
Amapá;2021-11-20;141;746;0
Amapá;2021-11-21;30;42;0
Amapá;2021-11-22;528;2837;0
Amapá;2021-11-23;591;2876;1
Amapá;2021-11-24;649;2693;0
Amapá;2021-11-25;652;2794;0
Amapá;2021-11-26;611;2471;1
Amapá;2021-11-27;118;627;0
Amapá;2021-11-28;39;58;0
Amapá;2021-11-29;603;2740;0
Amapá;2021-11-30;158;704;0
Amapá;2021-12-01;719;2572;0
Amapá;2021-12-02;797;2863;0
Amapá;2021-12-03;691;2747;0
Amapá;2021-12-04;747;3165;0
Amapá;2021-12-05;57;121;0
Amapá;2021-12-06;566;2337;0
Amapá;2021-12-07;820;2499;0
Amapá;2021-12-08;322;994;0
Amapá;2021-12-09;735;2431;0
Amapá;2021-12-10;652;1719;0
Amapá;2021-12-11;284;709;0
Amapá;2021-12-12;249;105;0
Amapá;2021-12-13;575;1779;0
Amapá;2021-12-14;714;2063;0
Amapá;2021-12-15;449;1677;0
Amapá;2021-12-16;438;1426;0
Amapá;2021-12-17;261;884;0
Amapá;2021-12-18;104;435;0
Amapá;2021-12-19;3;27;0
Amapá;2021-12-20;423;1161;0
Amapá;2021-12-21;327;1032;0
Amapá;2021-12-22;186;763;0
Amapá;2021-12-23;108;469;0
Amapá;2021-12-24;30;102;0
Amapá;2021-12-25;9;24;0
Amapá;2021-12-26;10;52;0
Amapá;2021-12-27;275;753;0
Amapá;2021-12-28;215;837;0
Amapá;2021-12-29;186;662;0
Amapá;2021-12-30;115;427;0
Amapá;2021-12-31;11;32;0
Amazonas;2021-01-02;23;0;0
Amazonas;2021-01-03;0;1;0
Amazonas;2021-01-08;1;0;0
Amazonas;2021-01-10;0;1;0
Amazonas;2021-01-11;0;1;0
Amazonas;2021-01-14;3;0;0
Amazonas;2021-01-17;18;1;0
Amazonas;2021-01-18;43;0;0
Amazonas;2021-01-19;1814;3;0
Amazonas;2021-01-20;8675;13;0
Amazonas;2021-01-21;5992;6;0
Amazonas;2021-01-22;6596;18;0
Amazonas;2021-01-23;6850;21;0
Amazonas;2021-01-24;4137;4;0
Amazonas;2021-01-25;9892;8;0
Amazonas;2021-01-26;6966;22;1
Amazonas;2021-01-27;8744;12;5
Amazonas;2021-01-28;6695;10;0
Amazonas;2021-01-29;9613;3;0
Amazonas;2021-01-30;8277;8;0
Amazonas;2021-01-31;8067;5;0
Amazonas;2021-02-01;12741;28;0
Amazonas;2021-02-02;16240;30;0
Amazonas;2021-02-03;15688;35;1
Amazonas;2021-02-04;10491;54;0
Amazonas;2021-02-05;9162;222;0
Amazonas;2021-02-06;3306;292;0
Amazonas;2021-02-07;480;281;0
Amazonas;2021-02-08;18019;521;0
Amazonas;2021-02-09;16163;4178;0
Amazonas;2021-02-10;11583;2379;0
Amazonas;2021-02-11;7550;2221;0
Amazonas;2021-02-12;6491;3181;0
Amazonas;2021-02-13;2981;2249;0
Amazonas;2021-02-14;735;1192;0
Amazonas;2021-02-15;4469;3724;0
Amazonas;2021-02-16;3495;3196;0
Amazonas;2021-02-17;4415;6218;0
Amazonas;2021-02-18;3504;5343;0
Amazonas;2021-02-19;3411;4309;0
Amazonas;2021-02-20;1438;3120;0
Amazonas;2021-02-21;312;856;0
Amazonas;2021-02-22;2735;3604;0
Amazonas;2021-02-23;2250;3950;0
Amazonas;2021-02-24;2218;3511;0
Amazonas;2021-02-25;1897;2938;0
Amazonas;2021-02-26;2433;6225;0
Amazonas;2021-02-27;2717;3644;0
Amazonas;2021-02-28;746;519;0
Amazonas;2021-03-01;8310;4686;1
Amazonas;2021-03-02;11919;3978;2
Amazonas;2021-03-03;13459;5559;0
Amazonas;2021-03-04;11928;5822;0
Amazonas;2021-03-05;13636;5484;0
Amazonas;2021-03-06;6543;3706;0
Amazonas;2021-03-07;319;317;0
Amazonas;2021-03-08;4550;3301;0
Amazonas;2021-03-09;5214;2623;0
Amazonas;2021-03-10;7042;3065;0
Amazonas;2021-03-11;9681;2352;0
Amazonas;2021-03-12;8969;2190;0
Amazonas;2021-03-13;6567;1413;0
Amazonas;2021-03-14;183;354;0
Amazonas;2021-03-15;9763;2168;0
Amazonas;2021-03-16;7092;1819;0
Amazonas;2021-03-17;10138;2176;0
Amazonas;2021-03-18;6223;1658;0
Amazonas;2021-03-19;10064;2126;0
Amazonas;2021-03-20;7462;861;1
Amazonas;2021-03-21;258;308;0
Amazonas;2021-03-22;3212;1793;6
Amazonas;2021-03-23;3109;1483;0
Amazonas;2021-03-24;2765;1264;0
Amazonas;2021-03-25;2391;1184;0
Amazonas;2021-03-26;2449;1553;0
Amazonas;2021-03-27;1724;757;0
Amazonas;2021-03-28;641;171;0
Amazonas;2021-03-29;4501;1832;1
Amazonas;2021-03-30;5776;1516;0
Amazonas;2021-03-31;7625;1359;0
Amazonas;2021-04-01;5215;1158;0
Amazonas;2021-04-02;406;269;0
Amazonas;2021-04-03;7435;625;0
Amazonas;2021-04-04;338;58;0
Amazonas;2021-04-05;6012;4179;0
Amazonas;2021-04-06;9233;3581;0
Amazonas;2021-04-07;9611;3213;0
Amazonas;2021-04-08;10491;4053;0
Amazonas;2021-04-09;8798;5115;0
Amazonas;2021-04-10;7152;4267;0
Amazonas;2021-04-11;650;566;0
Amazonas;2021-04-12;7772;8916;0
Amazonas;2021-04-13;9656;6143;0
Amazonas;2021-04-14;10550;6371;0
Amazonas;2021-04-15;8689;5211;0
Amazonas;2021-04-16;7968;6481;0
Amazonas;2021-04-17;3393;5024;0
Amazonas;2021-04-18;885;238;0
Amazonas;2021-04-19;6823;4850;0
Amazonas;2021-04-20;8936;5749;0
Amazonas;2021-04-21;7437;4756;1
Amazonas;2021-04-22;7459;7058;0
Amazonas;2021-04-23;6276;6917;0
Amazonas;2021-04-24;4563;6940;8
Amazonas;2021-04-25;590;177;0
Amazonas;2021-04-26;6193;6443;1
Amazonas;2021-04-27;5249;9351;0
Amazonas;2021-04-28;3003;7146;0
Amazonas;2021-04-29;2474;13347;0
Amazonas;2021-04-30;3448;13246;1
Amazonas;2021-05-01;2619;8791;1
Amazonas;2021-05-02;436;375;0
Amazonas;2021-05-03;2370;12292;0
Amazonas;2021-05-04;2840;10843;1
Amazonas;2021-05-05;2581;10960;0
Amazonas;2021-05-06;3460;8077;0
Amazonas;2021-05-07;2967;7629;0
Amazonas;2021-05-08;1920;6243;0
Amazonas;2021-05-09;590;163;0
Amazonas;2021-05-10;5235;8870;0
Amazonas;2021-05-11;7579;7387;0
Amazonas;2021-05-12;7741;5852;0
Amazonas;2021-05-13;6696;6173;0
Amazonas;2021-05-14;7318;6227;0
Amazonas;2021-05-15;4462;5074;0
Amazonas;2021-05-16;396;206;0
Amazonas;2021-05-17;6455;6144;0
Amazonas;2021-05-18;6879;6518;0
Amazonas;2021-05-19;13884;4824;0
Amazonas;2021-05-20;10856;8224;0
Amazonas;2021-05-21;11921;7273;0
Amazonas;2021-05-22;6912;5547;0
Amazonas;2021-05-23;493;113;0
Amazonas;2021-05-24;13157;4455;0
Amazonas;2021-05-25;12234;4708;0
Amazonas;2021-05-26;8315;5484;0
Amazonas;2021-05-27;8633;6265;0
Amazonas;2021-05-28;8365;3781;0
Amazonas;2021-05-29;4438;2851;0
Amazonas;2021-05-30;423;102;0
Amazonas;2021-05-31;7083;3483;0
Amazonas;2021-06-01;7588;5486;0
Amazonas;2021-06-02;15130;7271;0
Amazonas;2021-06-03;13238;4516;0
Amazonas;2021-06-04;10690;5974;0
Amazonas;2021-06-05;7351;3277;0
Amazonas;2021-06-06;140;45;0
Amazonas;2021-06-07;4809;2831;0
Amazonas;2021-06-08;12409;4696;0
Amazonas;2021-06-09;14861;3699;0
Amazonas;2021-06-10;15531;3456;0
Amazonas;2021-06-11;18330;4121;1
Amazonas;2021-06-12;65295;1266;13
Amazonas;2021-06-13;80629;370;0
Amazonas;2021-06-14;9105;1830;0
Amazonas;2021-06-15;23386;3572;0
Amazonas;2021-06-16;21258;2767;0
Amazonas;2021-06-17;20744;2981;0
Amazonas;2021-06-18;35688;3223;1
Amazonas;2021-06-19;58248;1415;1
Amazonas;2021-06-20;2229;170;0
Amazonas;2021-06-21;11243;1811;0
Amazonas;2021-06-22;26507;2890;0
Amazonas;2021-06-23;20317;2740;0
Amazonas;2021-06-24;15190;2548;0
Amazonas;2021-06-25;20654;1788;0
Amazonas;2021-06-26;32061;809;24
Amazonas;2021-06-27;2417;143;0
Amazonas;2021-06-28;20064;2648;0
Amazonas;2021-06-29;51113;2954;0
Amazonas;2021-06-30;51527;3179;4
Amazonas;2021-07-01;10480;2421;0
Amazonas;2021-07-02;34345;2379;0
Amazonas;2021-07-03;28729;798;1
Amazonas;2021-07-04;452;227;0
Amazonas;2021-07-05;18674;2849;0
Amazonas;2021-07-06;24174;3662;0
Amazonas;2021-07-07;19258;3677;0
Amazonas;2021-07-08;22726;3530;1
Amazonas;2021-07-09;48002;3246;0
Amazonas;2021-07-10;15797;1803;0
Amazonas;2021-07-11;164;467;0
Amazonas;2021-07-12;6635;3800;0
Amazonas;2021-07-13;6743;4405;0
Amazonas;2021-07-14;4711;4466;1
Amazonas;2021-07-15;5622;5321;0
Amazonas;2021-07-16;41922;3724;0
Amazonas;2021-07-17;18816;1451;1
Amazonas;2021-07-18;320;299;0
Amazonas;2021-07-19;4077;4177;0
Amazonas;2021-07-20;4371;4607;0
Amazonas;2021-07-21;46610;5943;1
Amazonas;2021-07-22;37110;5808;0
Amazonas;2021-07-23;14574;4300;0
Amazonas;2021-07-24;1125;790;0
Amazonas;2021-07-25;341;390;0
Amazonas;2021-07-26;16424;5061;0
Amazonas;2021-07-27;12885;6543;0
Amazonas;2021-07-28;11911;4894;0
Amazonas;2021-07-29;8416;6847;0
Amazonas;2021-07-30;8178;5322;0
Amazonas;2021-07-31;7118;3113;0
Amazonas;2021-08-01;627;462;0
Amazonas;2021-08-02;6656;7758;0
Amazonas;2021-08-03;7417;8204;0
Amazonas;2021-08-04;6447;5222;0
Amazonas;2021-08-05;7605;6393;1
Amazonas;2021-08-06;8106;6267;1
Amazonas;2021-08-07;5876;7985;0
Amazonas;2021-08-08;207;287;0
Amazonas;2021-08-09;7373;8285;0
Amazonas;2021-08-10;8343;8876;0
Amazonas;2021-08-11;7514;6947;0
Amazonas;2021-08-12;7028;10249;0
Amazonas;2021-08-13;9041;10835;0
Amazonas;2021-08-14;72796;4889;3
Amazonas;2021-08-15;141;160;0
Amazonas;2021-08-16;3587;6795;1
Amazonas;2021-08-17;21960;8445;0
Amazonas;2021-08-18;20153;6863;0
Amazonas;2021-08-19;18270;9633;1
Amazonas;2021-08-20;19519;11339;0
Amazonas;2021-08-21;32360;13264;2
Amazonas;2021-08-22;179;178;0
Amazonas;2021-08-23;15309;10102;0
Amazonas;2021-08-24;14698;9683;0
Amazonas;2021-08-25;13806;7778;0
Amazonas;2021-08-26;16363;7304;1
Amazonas;2021-08-27;12438;8647;3
Amazonas;2021-08-28;16852;47508;6
Amazonas;2021-08-29;5590;19302;0
Amazonas;2021-08-30;9004;15071;1
Amazonas;2021-08-31;11897;26862;0
Amazonas;2021-09-01;10525;22807;0
Amazonas;2021-09-02;12400;16366;0
Amazonas;2021-09-03;11429;15205;0
Amazonas;2021-09-04;7589;11256;1
Amazonas;2021-09-05;65;74;0
Amazonas;2021-09-06;5159;12087;0
Amazonas;2021-09-07;515;424;0
Amazonas;2021-09-08;9813;18866;0
Amazonas;2021-09-09;10148;18075;3
Amazonas;2021-09-10;10831;25422;0
Amazonas;2021-09-11;6408;19425;0
Amazonas;2021-09-12;170;145;3
Amazonas;2021-09-13;8920;27953;8
Amazonas;2021-09-14;9798;27091;0
Amazonas;2021-09-15;8233;24933;1
Amazonas;2021-09-16;5699;19084;0
Amazonas;2021-09-17;5400;32457;2
Amazonas;2021-09-18;9400;44462;9
Amazonas;2021-09-19;225;304;0
Amazonas;2021-09-20;7206;28426;0
Amazonas;2021-09-21;8312;27399;0
Amazonas;2021-09-22;8585;20934;3
Amazonas;2021-09-23;8527;17838;1
Amazonas;2021-09-24;7589;18452;0
Amazonas;2021-09-25;6105;15915;0
Amazonas;2021-09-26;304;291;0
Amazonas;2021-09-27;6781;19084;0
Amazonas;2021-09-28;6887;18901;1
Amazonas;2021-09-29;6337;15351;19
Amazonas;2021-09-30;5719;14872;0
Amazonas;2021-10-01;5442;13141;2
Amazonas;2021-10-02;2883;13693;14
Amazonas;2021-10-03;121;73;0
Amazonas;2021-10-04;3391;10651;0
Amazonas;2021-10-05;4944;15889;1
Amazonas;2021-10-06;5584;14690;10
Amazonas;2021-10-07;4824;13328;0
Amazonas;2021-10-08;5667;12061;3
Amazonas;2021-10-09;3634;26620;4
Amazonas;2021-10-10;309;184;2
Amazonas;2021-10-11;1302;2889;0
Amazonas;2021-10-12;478;333;0
Amazonas;2021-10-13;4686;17768;2
Amazonas;2021-10-14;5077;18183;9
Amazonas;2021-10-15;3914;16652;1
Amazonas;2021-10-16;1625;1485;1
Amazonas;2021-10-17;208;136;0
Amazonas;2021-10-18;4941;18601;24
Amazonas;2021-10-19;4726;16828;3
Amazonas;2021-10-20;5106;15016;5
Amazonas;2021-10-21;4290;12611;5
Amazonas;2021-10-22;4897;15710;5
Amazonas;2021-10-23;1869;10877;6
Amazonas;2021-10-24;278;91;0
Amazonas;2021-10-25;5263;13612;6
Amazonas;2021-10-26;4424;13875;2
Amazonas;2021-10-27;3983;11318;0
Amazonas;2021-10-28;2435;9751;1
Amazonas;2021-10-29;2096;8855;1
Amazonas;2021-10-30;1673;8794;0
Amazonas;2021-10-31;151;114;0
Amazonas;2021-11-01;524;1274;0
Amazonas;2021-11-02;119;117;2
Amazonas;2021-11-03;3774;12314;6
Amazonas;2021-11-04;3439;11553;12
Amazonas;2021-11-05;3415;11789;16
Amazonas;2021-11-06;1660;8505;5
Amazonas;2021-11-07;606;2079;4
Amazonas;2021-11-08;3075;9924;36
Amazonas;2021-11-09;3269;10201;44
Amazonas;2021-11-10;4158;11384;51
Amazonas;2021-11-11;4381;12045;58
Amazonas;2021-11-12;3535;11155;38
Amazonas;2021-11-13;2054;9520;273
Amazonas;2021-11-14;660;1063;193
Amazonas;2021-11-15;649;404;0
Amazonas;2021-11-16;3421;10251;34
Amazonas;2021-11-17;4011;11384;41
Amazonas;2021-11-18;3179;11230;4322
Amazonas;2021-11-19;2416;11220;154
Amazonas;2021-11-20;1097;7599;550
Amazonas;2021-11-21;356;915;238
Amazonas;2021-11-22;3012;9274;4080
Amazonas;2021-11-23;2691;4820;29
Amazonas;2021-11-24;2679;9058;3138
Amazonas;2021-11-25;2925;11416;4029
Amazonas;2021-11-26;2336;9111;3095
Amazonas;2021-11-27;1255;4823;2797
Amazonas;2021-11-28;381;581;138
Amazonas;2021-11-29;3669;10026;3345
Amazonas;2021-11-30;3509;10277;3605
Amazonas;2021-12-01;2303;5970;11
Amazonas;2021-12-02;4761;12865;6
Amazonas;2021-12-03;3758;9530;20
Amazonas;2021-12-04;1855;5885;2
Amazonas;2021-12-05;771;1892;7
Amazonas;2021-12-06;3904;8114;8
Amazonas;2021-12-07;4228;8702;2554
Amazonas;2021-12-08;4253;9022;498
Amazonas;2021-12-09;4234;10032;5565
Amazonas;2021-12-10;3350;8311;6533
Amazonas;2021-12-11;1838;5107;4937
Amazonas;2021-12-12;673;1233;1364
Amazonas;2021-12-13;3239;7936;4759
Amazonas;2021-12-14;3503;8192;5107
Amazonas;2021-12-15;2908;7792;3262
Amazonas;2021-12-16;3324;8404;4284
Amazonas;2021-12-17;2415;6358;3750
Amazonas;2021-12-18;1084;2920;3450
Amazonas;2021-12-19;504;1292;1640
Amazonas;2021-12-20;2250;5944;2987
Amazonas;2021-12-21;2005;5330;3012
Amazonas;2021-12-22;1957;5211;2654
Amazonas;2021-12-23;1305;3668;1761
Amazonas;2021-12-24;68;320;0
Amazonas;2021-12-25;24;29;0
Amazonas;2021-12-26;35;26;5
Amazonas;2021-12-27;971;3107;2449
Amazonas;2021-12-28;1366;4306;4297
Amazonas;2021-12-29;1130;3895;3804
Amazonas;2021-12-30;725;2318;2966
Amazonas;2021-12-31;71;229;0
Bahia;2021-01-01;4;1;0
Bahia;2021-01-02;0;0;0
Bahia;2021-01-03;1;0;0
Bahia;2021-01-04;3;0;0
Bahia;2021-01-05;1;2;0
Bahia;2021-01-06;4;2;0
Bahia;2021-01-07;3;0;0
Bahia;2021-01-08;1;2;0
Bahia;2021-01-09;0;1;0
Bahia;2021-01-10;1;2;0
Bahia;2021-01-11;3;1;0
Bahia;2021-01-12;4;2;0
Bahia;2021-01-13;1;1;0
Bahia;2021-01-14;2;0;0
Bahia;2021-01-15;1;1;0
Bahia;2021-01-17;123;9;0
Bahia;2021-01-18;142;31;0
Bahia;2021-01-19;8124;37;0
Bahia;2021-01-20;29201;56;0
Bahia;2021-01-21;22923;44;0
Bahia;2021-01-22;13986;77;0
Bahia;2021-01-23;4693;30;0
Bahia;2021-01-24;3677;8;0
Bahia;2021-01-25;15777;33;0
Bahia;2021-01-26;25340;53;0
Bahia;2021-01-27;21847;33;0
Bahia;2021-01-28;19008;32;0
Bahia;2021-01-29;19792;26;0
Bahia;2021-01-30;11122;20;0
Bahia;2021-01-31;7637;4;0
