date,country,population_total,state,population_per_state,one_shot_perc,one_shot_daily,one_shot_total,two_shot_perc,two_shot_daily,two_shot_total,three_shot_perc,three_shot_daily,three_shot_total
2021-10-20,Brazil,203070494,Amapá,733759,0.6822,972,500547,0.3856,4163,282943,0.0000,0,3
2021-10-21,Brazil,203070494,Amapá,733759,0.6833,796,501343,0.3897,2968,285911,0.0000,0,3
2021-10-22,Brazil,203070494,Amapá,733759,0.6842,663,502006,0.3932,2585,288496,0.0000,0,3
2021-10-23,Brazil,203070494,Amapá,733759,0.6847,368,502374,0.3950,1370,289866,0.0000,0,3
2021-10-24,Brazil,203070494,Amapá,733759,0.6847,67,502441,0.3951,67,289933,0.0000,0,3
2021-10-25,Brazil,203070494,Amapá,733759,0.6856,659,503100,0.3994,3128,293061,0.0000,0,3
2021-10-26,Brazil,203070494,Amapá,733759,0.6864,537,503637,0.4037,3189,296250,0.0000,0,3
2021-10-27,Brazil,203070494,Amapá,733759,0.6877,933,504570,0.4095,4223,300473,0.0000,0,3
2021-10-28,Brazil,203070494,Amapá,733759,0.6886,675,505245,0.4135,2968,303441,0.0000,0,3
2021-10-29,Brazil,203070494,Amapá,733759,0.6895,716,505961,0.4177,3085,306526,0.0000,0,3
2021-10-30,Brazil,203070494,Amapá,733759,0.6899,258,506219,0.4193,1148,307674,0.0000,0,3
2021-10-31,Brazil,203070494,Amapá,733759,0.6899,3,506222,0.4194,37,307711,0.0000,0,3
2021-11-01,Brazil,203070494,Amapá,733759,0.6902,210,506432,0.4197,282,307993,0.0000,0,3
2021-11-02,Brazil,203070494,Amapá,733759,0.6903,94,506526,0.4198,19,308012,0.0000,0,3
2021-11-03,Brazil,203070494,Amapá,733759,0.6911,547,507073,0.4245,3477,311489,0.0000,0,3
2021-11-04,Brazil,203070494,Amapá,733759,0.6917,448,507521,0.4286,3005,314494,0.0000,0,3
2021-11-05,Brazil,203070494,Amapá,733759,0.6922,413,507934,0.4323,2689,317183,0.0000,0,3
2021-11-06,Brazil,203070494,Amapá,733759,0.6925,194,508128,0.4340,1293,318476,0.0000,0,3
2021-11-07,Brazil,203070494,Amapá,733759,0.6925,8,508136,0.4340,8,318484,0.0000,0,3
2021-11-08,Brazil,203070494,Amapá,733759,0.6937,863,508999,0.4383,3137,321621,0.0000,0,3
2021-11-09,Brazil,203070494,Amapá,733759,0.6947,768,509767,0.4431,3543,325164,0.0000,0,3
2021-11-10,Brazil,203070494,Amapá,733759,0.6961,992,510759,0.4484,3878,329042,0.0000,0,3
2021-11-11,Brazil,203070494,Amapá,733759,0.6971,733,511492,0.4522,2752,331794,0.0000,0,3
2021-11-12,Brazil,203070494,Amapá,733759,0.6979,604,512096,0.4562,2911,334705,0.0000,0,3
2021-11-13,Brazil,203070494,Amapá,733759,0.6981,121,512217,0.4575,988,335693,0.0000,0,3
2021-11-14,Brazil,203070494,Amapá,733759,0.6981,23,512240,0.4575,16,335709,0.0000,0,3
2021-11-15,Brazil,203070494,Amapá,733759,0.6981,30,512270,0.4576,54,335763,0.0000,0,3
2021-11-16,Brazil,203070494,Amapá,733759,0.6990,638,512908,0.4616,2974,338737,0.0000,0,3
2021-11-17,Brazil,203070494,Amapá,733759,0.6999,665,513573,0.4660,3202,341939,0.0000,0,3
2021-11-18,Brazil,203070494,Amapá,733759,0.7007,548,514121,0.4703,3142,345081,0.0000,0,3
2021-11-19,Brazil,203070494,Amapá,733759,0.7014,522,514643,0.4741,2806,347887,0.0000,0,3
2021-11-20,Brazil,203070494,Amapá,733759,0.7016,141,514784,0.4751,746,348633,0.0000,0,3
2021-11-21,Brazil,203070494,Amapá,733759,0.7016,30,514814,0.4752,42,348675,0.0000,0,3
2021-11-22,Brazil,203070494,Amapá,733759,0.7023,528,515342,0.4791,2837,351512,0.0000,0,3
2021-11-23,Brazil,203070494,Amapá,733759,0.7031,591,515933,0.4830,2876,354388,0.0000,1,4
2021-11-24,Brazil,203070494,Amapá,733759,0.7040,649,516582,0.4866,2693,357081,0.0000,0,4
2021-11-25,Brazil,203070494,Amapá,733759,0.7049,652,517234,0.4905,2794,359875,0.0000,0,4
2021-11-26,Brazil,203070494,Amapá,733759,0.7057,611,517845,0.4938,2471,362346,0.0000,1,5
2021-11-27,Brazil,203070494,Amapá,733759,0.7059,118,517963,0.4947,627,362973,0.0000,0,5
2021-11-28,Brazil,203070494,Amapá,733759,0.7060,39,518002,0.4948,58,363031,0.0000,0,5
2021-11-29,Brazil,203070494,Amapá,733759,0.7068,603,518605,0.4985,2740,365771,0.0000,0,5
2021-11-30,Brazil,203070494,Amapá,733759,0.7070,158,518763,0.4994,704,366475,0.0000,0,5
2021-12-01,Brazil,203070494,Amapá,733759,0.7080,719,519482,0.5030,2572,369047,0.0000,0,5
2021-12-02,Brazil,203070494,Amapá,733759,0.7091,797,520279,0.5069,2863,371910,0.0000,0,5
2021-12-03,Brazil,203070494,Amapá,733759,0.7100,691,520970,0.5106,2747,374657,0.0000,0,5
2021-12-04,Brazil,203070494,Amapá,733759,0.7110,747,521717,0.5149,3165,377822,0.0000,0,5
2021-12-05,Brazil,203070494,Amapá,733759,0.7111,57,521774,0.5151,121,377943,0.0000,0,5
2021-12-06,Brazil,203070494,Amapá,733759,0.7119,566,522340,0.5183,2337,380280,0.0000,0,5
2021-12-07,Brazil,203070494,Amapá,733759,0.7130,820,523160,0.5217,2499,382779,0.0000,0,5
2021-12-08,Brazil,203070494,Amapá,733759,0.7134,322,523482,0.5230,994,383773,0.0000,0,5
2021-12-09,Brazil,203070494,Amapá,733759,0.7144,735,524217,0.5263,2431,386204,0.0000,0,5
2021-12-10,Brazil,203070494,Amapá,733759,0.7153,652,524869,0.5287,1719,387923,0.0000,0,5
2021-12-11,Brazil,203070494,Amapá,733759,0.7157,284,525153,0.5296,709,388632,0.0000,0,5
2021-12-12,Brazil,203070494,Amapá,733759,0.7160,249,525402,0.5298,105,388737,0.0000,0,5
2021-12-13,Brazil,203070494,Amapá,733759,0.7168,575,525977,0.5322,1779,390516,0.0000,0,5
2021-12-14,Brazil,203070494,Amapá,733759,0.7178,714,526691,0.5350,2063,392579,0.0000,0,5
2021-12-15,Brazil,203070494,Amapá,733759,0.7184,449,527140,0.5373,1677,394256,0.0000,0,5
2021-12-16,Brazil,203070494,Amapá,733759,0.7190,438,527578,0.5393,1426,395682,0.0000,0,5
2021-12-17,Brazil,203070494,Amapá,733759,0.7194,261,527839,0.5405,884,396566,0.0000,0,5
2021-12-18,Brazil,203070494,Amapá,733759,0.7195,104,527943,0.5411,435,397001,0.0000,0,5
2021-12-19,Brazil,203070494,Amapá,733759,0.7195,3,527946,0.5411,27,397028,0.0000,0,5
2021-12-20,Brazil,203070494,Amapá,733759,0.7201,423,528369,0.5427,1161,398189,0.0000,0,5
2021-12-21,Brazil,203070494,Amapá,733759,0.7205,327,528696,0.5441,1032,399221,0.0000,0,5
2021-12-22,Brazil,203070494,Amapá,733759,0.7208,186,528882,0.5451,763,399984,0.0000,0,5
2021-12-23,Brazil,203070494,Amapá,733759,0.7209,108,528990,0.5458,469,400453,0.0000,0,5
2021-12-24,Brazil,203070494,Amapá,733759,0.7210,30,529020,0.5459,102,400555,0.0000,0,5
2021-12-25,Brazil,203070494,Amapá,733759,0.7210,9,529029,0.5459,24,400579,0.0000,0,5
2021-12-26,Brazil,203070494,Amapá,733759,0.7210,10,529039,0.5460,52,400631,0.0000,0,5
2021-12-27,Brazil,203070494,Amapá,733759,0.7214,275,529314,0.5470,753,401384,0.0000,0,5
2021-12-28,Brazil,203070494,Amapá,733759,0.7217,215,529529,0.5482,837,402221,0.0000,0,5
2021-12-29,Brazil,203070494,Amapá,733759,0.7219,186,529715,0.5491,662,402883,0.0000,0,5
2021-12-30,Brazil,203070494,Amapá,733759,0.7221,115,529830,0.5496,427,403310,0.0000,0,5
2021-12-31,Brazil,203070494,Amapá,733759,0.7221,11,529841,0.5497,32,403342,0.0000,0,5
2021-01-02,Brazil,203070494,Amazonas,3941613,0.0000,23,23,0.0000,0,0,0.0000,0,0
2021-01-03,Brazil,203070494,Amazonas,3941613,0.0000,0,23,0.0000,1,1,0.0000,0,0
2021-01-08,Brazil,203070494,Amazonas,3941613,0.0000,1,24,0.0000,0,1,0.0000,0,0
2021-01-10,Brazil,203070494,Amazonas,3941613,0.0000,0,24,0.0000,1,2,0.0000,0,0
2021-01-11,Brazil,203070494,Amazonas,3941613,0.0000,0,24,0.0000,1,3,0.0000,0,0
2021-01-14,Brazil,203070494,Amazonas,3941613,0.0000,3,27,0.0000,0,3,0.0000,0,0
2021-01-17,Brazil,203070494,Amazonas,3941613,0.0000,18,45,0.0000,1,4,0.0000,0,0
2021-01-18,Brazil,203070494,Amazonas,3941613,0.0000,43,88,0.0000,0,4,0.0000,0,0
2021-01-19,Brazil,203070494,Amazonas,3941613,0.0005,1814,1902,0.0000,3,7,0.0000,0,0
2021-01-20,Brazil,203070494,Amazonas,3941613,0.0027,8675,10577,0.0000,13,20,0.0000,0,0
2021-01-21,Brazil,203070494,Amazonas,3941613,0.0042,5992,16569,0.0000,6,26,0.0000,0,0
2021-01-22,Brazil,203070494,Amazonas,3941613,0.0059,6596,23165,0.0000,18,44,0.0000,0,0
2021-01-23,Brazil,203070494,Amazonas,3941613,0.0076,6850,30015,0.0000,21,65,0.0000,0,0
2021-01-24,Brazil,203070494,Amazonas,3941613,0.0087,4137,34152,0.0000,4,69,0.0000,0,0
2021-01-25,Brazil,203070494,Amazonas,3941613,0.0112,9892,44044,0.0000,8,77,0.0000,0,0
2021-01-26,Brazil,203070494,Amazonas,3941613,0.0129,6966,51010,0.0000,22,99,0.0000,1,1
2021-01-27,Brazil,203070494,Amazonas,3941613,0.0152,8744,59754,0.0000,12,111,0.0000,5,6
2021-01-28,Brazil,203070494,Amazonas,3941613,0.0169,6695,66449,0.0000,10,121,0.0000,0,6
2021-01-29,Brazil,203070494,Amazonas,3941613,0.0193,9613,76062,0.0000,3,124,0.0000,0,6
2021-01-30,Brazil,203070494,Amazonas,3941613,0.0214,8277,84339,0.0000,8,132,0.0000,0,6
2021-01-31,Brazil,203070494,Amazonas,3941613,0.0234,8067,92406,0.0000,5,137,0.0000,0,6
2021-02-01,Brazil,203070494,Amazonas,3941613,0.0267,12741,105147,0.0000,28,165,0.0000,0,6
2021-02-02,Brazil,203070494,Amazonas,3941613,0.0308,16240,121387,0.0000,30,195,0.0000,0,6
2021-02-03,Brazil,203070494,Amazonas,3941613,0.0348,15688,137075,0.0001,35,230,0.0000,1,7
2021-02-04,Brazil,203070494,Amazonas,3941613,0.0374,10491,147566,0.0001,54,284,0.0000,0,7
2021-02-05,Brazil,203070494,Amazonas,3941613,0.0398,9162,156728,0.0001,222,506,0.0000,0,7
2021-02-06,Brazil,203070494,Amazonas,3941613,0.0406,3306,160034,0.0002,292,798,0.0000,0,7
2021-02-07,Brazil,203070494,Amazonas,3941613,0.0407,480,160514,0.0003,281,1079,0.0000,0,7
2021-02-08,Brazil,203070494,Amazonas,3941613,0.0453,18019,178533,0.0004,521,1600,0.0000,0,7
2021-02-09,Brazil,203070494,Amazonas,3941613,0.0494,16163,194696,0.0015,4178,5778,0.0000,0,7
2021-02-10,Brazil,203070494,Amazonas,3941613,0.0523,11583,206279,0.0021,2379,8157,0.0000,0,7
2021-02-11,Brazil,203070494,Amazonas,3941613,0.0542,7550,213829,0.0026,2221,10378,0.0000,0,7
2021-02-12,Brazil,203070494,Amazonas,3941613,0.0559,6491,220320,0.0034,3181,13559,0.0000,0,7
2021-02-13,Brazil,203070494,Amazonas,3941613,0.0567,2981,223301,0.0040,2249,15808,0.0000,0,7
2021-02-14,Brazil,203070494,Amazonas,3941613,0.0568,735,224036,0.0043,1192,17000,0.0000,0,7
2021-02-15,Brazil,203070494,Amazonas,3941613,0.0580,4469,228505,0.0053,3724,20724,0.0000,0,7
2021-02-16,Brazil,203070494,Amazonas,3941613,0.0589,3495,232000,0.0061,3196,23920,0.0000,0,7
2021-02-17,Brazil,203070494,Amazonas,3941613,0.0600,4415,236415,0.0076,6218,30138,0.0000,0,7
2021-02-18,Brazil,203070494,Amazonas,3941613,0.0609,3504,239919,0.0090,5343,35481,0.0000,0,7
2021-02-19,Brazil,203070494,Amazonas,3941613,0.0617,3411,243330,0.0101,4309,39790,0.0000,0,7
2021-02-20,Brazil,203070494,Amazonas,3941613,0.0621,1438,244768,0.0109,3120,42910,0.0000,0,7
2021-02-21,Brazil,203070494,Amazonas,3941613,0.0622,312,245080,0.0111,856,43766,0.0000,0,7
2021-02-22,Brazil,203070494,Amazonas,3941613,0.0629,2735,247815,0.0120,3604,47370,0.0000,0,7
2021-02-23,Brazil,203070494,Amazonas,3941613,0.0634,2250,250065,0.0130,3950,51320,0.0000,0,7
2021-02-24,Brazil,203070494,Amazonas,3941613,0.0640,2218,252283,0.0139,3511,54831,0.0000,0,7
2021-02-25,Brazil,203070494,Amazonas,3941613,0.0645,1897,254180,0.0147,2938,57769,0.0000,0,7
2021-02-26,Brazil,203070494,Amazonas,3941613,0.0651,2433,256613,0.0162,6225,63994,0.0000,0,7
2021-02-27,Brazil,203070494,Amazonas,3941613,0.0658,2717,259330,0.0172,3644,67638,0.0000,0,7
2021-02-28,Brazil,203070494,Amazonas,3941613,0.0660,746,260076,0.0173,519,68157,0.0000,0,7
2021-03-01,Brazil,203070494,Amazonas,3941613,0.0681,8310,268386,0.0185,4686,72843,0.0000,1,8
2021-03-02,Brazil,203070494,Amazonas,3941613,0.0711,11919,280305,0.0195,3978,76821,0.0000,2,10
2021-03-03,Brazil,203070494,Amazonas,3941613,0.0745,13459,293764,0.0209,5559,82380,0.0000,0,10
2021-03-04,Brazil,203070494,Amazonas,3941613,0.0776,11928,305692,0.0224,5822,88202,0.0000,0,10
2021-03-05,Brazil,203070494,Amazonas,3941613,0.0810,13636,319328,0.0238,5484,93686,0.0000,0,10
2021-03-06,Brazil,203070494,Amazonas,3941613,0.0827,6543,325871,0.0247,3706,97392,0.0000,0,10
2021-03-07,Brazil,203070494,Amazonas,3941613,0.0828,319,326190,0.0248,317,97709,0.0000,0,10
2021-03-08,Brazil,203070494,Amazonas,3941613,0.0839,4550,330740,0.0256,3301,101010,0.0000,0,10
2021-03-09,Brazil,203070494,Amazonas,3941613,0.0852,5214,335954,0.0263,2623,103633,0.0000,0,10
2021-03-10,Brazil,203070494,Amazonas,3941613,0.0870,7042,342996,0.0271,3065,106698,0.0000,0,10
2021-03-11,Brazil,203070494,Amazonas,3941613,0.0895,9681,352677,0.0277,2352,109050,0.0000,0,10
2021-03-12,Brazil,203070494,Amazonas,3941613,0.0918,8969,361646,0.0282,2190,111240,0.0000,0,10
2021-03-13,Brazil,203070494,Amazonas,3941613,0.0934,6567,368213,0.0286,1413,112653,0.0000,0,10
2021-03-14,Brazil,203070494,Amazonas,3941613,0.0935,183,368396,0.0287,354,113007,0.0000,0,10
2021-03-15,Brazil,203070494,Amazonas,3941613,0.0959,9763,378159,0.0292,2168,115175,0.0000,0,10
2021-03-16,Brazil,203070494,Amazonas,3941613,0.0977,7092,385251,0.0297,1819,116994,0.0000,0,10
2021-03-17,Brazil,203070494,Amazonas,3941613,0.1003,10138,395389,0.0302,2176,119170,0.0000,0,10
2021-03-18,Brazil,203070494,Amazonas,3941613,0.1019,6223,401612,0.0307,1658,120828,0.0000,0,10
2021-03-19,Brazil,203070494,Amazonas,3941613,0.1044,10064,411676,0.0312,2126,122954,0.0000,0,10
2021-03-20,Brazil,203070494,Amazonas,3941613,0.1063,7462,419138,0.0314,861,123815,0.0000,1,11
2021-03-21,Brazil,203070494,Amazonas,3941613,0.1064,258,419396,0.0315,308,124123,0.0000,0,11
2021-03-22,Brazil,203070494,Amazonas,3941613,0.1072,3212,422608,0.0319,1793,125916,0.0000,6,17
2021-03-23,Brazil,203070494,Amazonas,3941613,0.1080,3109,425717,0.0323,1483,127399,0.0000,0,17
2021-03-24,Brazil,203070494,Amazonas,3941613,0.1087,2765,428482,0.0326,1264,128663,0.0000,0,17
2021-03-25,Brazil,203070494,Amazonas,3941613,0.1093,2391,430873,0.0329,1184,129847,0.0000,0,17
2021-03-26,Brazil,203070494,Amazonas,3941613,0.1099,2449,433322,0.0333,1553,131400,0.0000,0,17
2021-03-27,Brazil,203070494,Amazonas,3941613,0.1104,1724,435046,0.0335,757,132157,0.0000,0,17
2021-03-28,Brazil,203070494,Amazonas,3941613,0.1105,641,435687,0.0336,171,132328,0.0000,0,17
2021-03-29,Brazil,203070494,Amazonas,3941613,0.1117,4501,440188,0.0340,1832,134160,0.0000,1,18
2021-03-30,Brazil,203070494,Amazonas,3941613,0.1131,5776,445964,0.0344,1516,135676,0.0000,0,18
2021-03-31,Brazil,203070494,Amazonas,3941613,0.1151,7625,453589,0.0348,1359,137035,0.0000,0,18
2021-04-01,Brazil,203070494,Amazonas,3941613,0.1164,5215,458804,0.0351,1158,138193,0.0000,0,18
2021-04-02,Brazil,203070494,Amazonas,3941613,0.1165,406,459210,0.0351,269,138462,0.0000,0,18
2021-04-03,Brazil,203070494,Amazonas,3941613,0.1184,7435,466645,0.0353,625,139087,0.0000,0,18
2021-04-04,Brazil,203070494,Amazonas,3941613,0.1185,338,466983,0.0353,58,139145,0.0000,0,18
2021-04-05,Brazil,203070494,Amazonas,3941613,0.1200,6012,472995,0.0364,4179,143324,0.0000,0,18
2021-04-06,Brazil,203070494,Amazonas,3941613,0.1223,9233,482228,0.0373,3581,146905,0.0000,0,18
2021-04-07,Brazil,203070494,Amazonas,3941613,0.1248,9611,491839,0.0381,3213,150118,0.0000,0,18
2021-04-08,Brazil,203070494,Amazonas,3941613,0.1274,10491,502330,0.0391,4053,154171,0.0000,0,18
2021-04-09,Brazil,203070494,Amazonas,3941613,0.1297,8798,511128,0.0404,5115,159286,0.0000,0,18
2021-04-10,Brazil,203070494,Amazonas,3941613,0.1315,7152,518280,0.0415,4267,163553,0.0000,0,18
2021-04-11,Brazil,203070494,Amazonas,3941613,0.1317,650,518930,0.0416,566,164119,0.0000,0,18
2021-04-12,Brazil,203070494,Amazonas,3941613,0.1336,7772,526702,0.0439,8916,173035,0.0000,0,18
2021-04-13,Brazil,203070494,Amazonas,3941613,0.1361,9656,536358,0.0455,6143,179178,0.0000,0,18
2021-04-14,Brazil,203070494,Amazonas,3941613,0.1388,10550,546908,0.0471,6371,185549,0.0000,0,18
2021-04-15,Brazil,203070494,Amazonas,3941613,0.1410,8689,555597,0.0484,5211,190760,0.0000,0,18
2021-04-16,Brazil,203070494,Amazonas,3941613,0.1430,7968,563565,0.0500,6481,197241,0.0000,0,18
2021-04-17,Brazil,203070494,Amazonas,3941613,0.1438,3393,566958,0.0513,5024,202265,0.0000,0,18
2021-04-18,Brazil,203070494,Amazonas,3941613,0.1441,885,567843,0.0514,238,202503,0.0000,0,18
2021-04-19,Brazil,203070494,Amazonas,3941613,0.1458,6823,574666,0.0526,4850,207353,0.0000,0,18
2021-04-20,Brazil,203070494,Amazonas,3941613,0.1481,8936,583602,0.0541,5749,213102,0.0000,0,18
2021-04-21,Brazil,203070494,Amazonas,3941613,0.1499,7437,591039,0.0553,4756,217858,0.0000,1,19
2021-04-22,Brazil,203070494,Amazonas,3941613,0.1518,7459,598498,0.0571,7058,224916,0.0000,0,19
2021-04-23,Brazil,203070494,Amazonas,3941613,0.1534,6276,604774,0.0588,6917,231833,0.0000,0,19
2021-04-24,Brazil,203070494,Amazonas,3941613,0.1546,4563,609337,0.0606,6940,238773,0.0000,8,27
2021-04-25,Brazil,203070494,Amazonas,3941613,0.1547,590,609927,0.0606,177,238950,0.0000,0,27
2021-04-26,Brazil,203070494,Amazonas,3941613,0.1563,6193,616120,0.0623,6443,245393,0.0000,1,28
2021-04-27,Brazil,203070494,Amazonas,3941613,0.1576,5249,621369,0.0646,9351,254744,0.0000,0,28
2021-04-28,Brazil,203070494,Amazonas,3941613,0.1584,3003,624372,0.0664,7146,261890,0.0000,0,28
2021-04-29,Brazil,203070494,Amazonas,3941613,0.1590,2474,626846,0.0698,13347,275237,0.0000,0,28
2021-04-30,Brazil,203070494,Amazonas,3941613,0.1599,3448,630294,0.0732,13246,288483,0.0000,1,29
2021-05-01,Brazil,203070494,Amazonas,3941613,0.1606,2619,632913,0.0754,8791,297274,0.0000,1,30
2021-05-02,Brazil,203070494,Amazonas,3941613,0.1607,436,633349,0.0755,375,297649,0.0000,0,30
2021-05-03,Brazil,203070494,Amazonas,3941613,0.1613,2370,635719,0.0786,12292,309941,0.0000,0,30
2021-05-04,Brazil,203070494,Amazonas,3941613,0.1620,2840,638559,0.0814,10843,320784,0.0000,1,31
2021-05-05,Brazil,203070494,Amazonas,3941613,0.1627,2581,641140,0.0842,10960,331744,0.0000,0,31
2021-05-06,Brazil,203070494,Amazonas,3941613,0.1635,3460,644600,0.0862,8077,339821,0.0000,0,31
2021-05-07,Brazil,203070494,Amazonas,3941613,0.1643,2967,647567,0.0881,7629,347450,0.0000,0,31
2021-05-08,Brazil,203070494,Amazonas,3941613,0.1648,1920,649487,0.0897,6243,353693,0.0000,0,31
2021-05-09,Brazil,203070494,Amazonas,3941613,0.1649,590,650077,0.0898,163,353856,0.0000,0,31
2021-05-10,Brazil,203070494,Amazonas,3941613,0.1663,5235,655312,0.0920,8870,362726,0.0000,0,31
2021-05-11,Brazil,203070494,Amazonas,3941613,0.1682,7579,662891,0.0939,7387,370113,0.0000,0,31
2021-05-12,Brazil,203070494,Amazonas,3941613,0.1701,7741,670632,0.0954,5852,375965,0.0000,0,31
2021-05-13,Brazil,203070494,Amazonas,3941613,0.1718,6696,677328,0.0969,6173,382138,0.0000,0,31
2021-05-14,Brazil,203070494,Amazonas,3941613,0.1737,7318,684646,0.0985,6227,388365,0.0000,0,31
2021-05-15,Brazil,203070494,Amazonas,3941613,0.1748,4462,689108,0.0998,5074,393439,0.0000,0,31
2021-05-16,Brazil,203070494,Amazonas,3941613,0.1749,396,689504,0.0999,206,393645,0.0000,0,31
2021-05-17,Brazil,203070494,Amazonas,3941613,0.1766,6455,695959,0.1014,6144,399789,0.0000,0,31
2021-05-18,Brazil,203070494,Amazonas,3941613,0.1783,6879,702838,0.1031,6518,406307,0.0000,0,31
2021-05-19,Brazil,203070494,Amazonas,3941613,0.1818,13884,716722,0.1043,4824,411131,0.0000,0,31
2021-05-20,Brazil,203070494,Amazonas,3941613,0.1846,10856,727578,0.1064,8224,419355,0.0000,0,31
2021-05-21,Brazil,203070494,Amazonas,3941613,0.1876,11921,739499,0.1082,7273,426628,0.0000,0,31
2021-05-22,Brazil,203070494,Amazonas,3941613,0.1894,6912,746411,0.1096,5547,432175,0.0000,0,31
2021-05-23,Brazil,203070494,Amazonas,3941613,0.1895,493,746904,0.1097,113,432288,0.0000,0,31
2021-05-24,Brazil,203070494,Amazonas,3941613,0.1928,13157,760061,0.1108,4455,436743,0.0000,0,31
2021-05-25,Brazil,203070494,Amazonas,3941613,0.1959,12234,772295,0.1120,4708,441451,0.0000,0,31
2021-05-26,Brazil,203070494,Amazonas,3941613,0.1980,8315,780610,0.1134,5484,446935,0.0000,0,31
2021-05-27,Brazil,203070494,Amazonas,3941613,0.2002,8633,789243,0.1150,6265,453200,0.0000,0,31
2021-05-28,Brazil,203070494,Amazonas,3941613,0.2024,8365,797608,0.1159,3781,456981,0.0000,0,31
2021-05-29,Brazil,203070494,Amazonas,3941613,0.2035,4438,802046,0.1167,2851,459832,0.0000,0,31
2021-05-30,Brazil,203070494,Amazonas,3941613,0.2036,423,802469,0.1167,102,459934,0.0000,0,31
2021-05-31,Brazil,203070494,Amazonas,3941613,0.2054,7083,809552,0.1176,3483,463417,0.0000,0,31
2021-06-01,Brazil,203070494,Amazonas,3941613,0.2073,7588,817140,0.1190,5486,468903,0.0000,0,31
2021-06-02,Brazil,203070494,Amazonas,3941613,0.2111,15130,832270,0.1208,7271,476174,0.0000,0,31
2021-06-03,Brazil,203070494,Amazonas,3941613,0.2145,13238,845508,0.1220,4516,480690,0.0000,0,31
2021-06-04,Brazil,203070494,Amazonas,3941613,0.2172,10690,856198,0.1235,5974,486664,0.0000,0,31
2021-06-05,Brazil,203070494,Amazonas,3941613,0.2191,7351,863549,0.1243,3277,489941,0.0000,0,31
2021-06-06,Brazil,203070494,Amazonas,3941613,0.2191,140,863689,0.1243,45,489986,0.0000,0,31
2021-06-07,Brazil,203070494,Amazonas,3941613,0.2203,4809,868498,0.1250,2831,492817,0.0000,0,31
2021-06-08,Brazil,203070494,Amazonas,3941613,0.2235,12409,880907,0.1262,4696,497513,0.0000,0,31
2021-06-09,Brazil,203070494,Amazonas,3941613,0.2273,14861,895768,0.1272,3699,501212,0.0000,0,31
2021-06-10,Brazil,203070494,Amazonas,3941613,0.2312,15531,911299,0.1280,3456,504668,0.0000,0,31
2021-06-11,Brazil,203070494,Amazonas,3941613,0.2358,18330,929629,0.1291,4121,508789,0.0000,1,32
2021-06-12,Brazil,203070494,Amazonas,3941613,0.2524,65295,994924,0.1294,1266,510055,0.0000,13,45
2021-06-13,Brazil,203070494,Amazonas,3941613,0.2729,80629,1075553,0.1295,370,510425,0.0000,0,45
2021-06-14,Brazil,203070494,Amazonas,3941613,0.2752,9105,1084658,0.1300,1830,512255,0.0000,0,45
2021-06-15,Brazil,203070494,Amazonas,3941613,0.2811,23386,1108044,0.1309,3572,515827,0.0000,0,45
2021-06-16,Brazil,203070494,Amazonas,3941613,0.2865,21258,1129302,0.1316,2767,518594,0.0000,0,45
2021-06-17,Brazil,203070494,Amazonas,3941613,0.2918,20744,1150046,0.1323,2981,521575,0.0000,0,45
2021-06-18,Brazil,203070494,Amazonas,3941613,0.3008,35688,1185734,0.1331,3223,524798,0.0000,1,46
2021-06-19,Brazil,203070494,Amazonas,3941613,0.3156,58248,1243982,0.1335,1415,526213,0.0000,1,47
2021-06-20,Brazil,203070494,Amazonas,3941613,0.3162,2229,1246211,0.1335,170,526383,0.0000,0,47
2021-06-21,Brazil,203070494,Amazonas,3941613,0.3190,11243,1257454,0.1340,1811,528194,0.0000,0,47
2021-06-22,Brazil,203070494,Amazonas,3941613,0.3257,26507,1283961,0.1347,2890,531084,0.0000,0,47
2021-06-23,Brazil,203070494,Amazonas,3941613,0.3309,20317,1304278,0.1354,2740,533824,0.0000,0,47
2021-06-24,Brazil,203070494,Amazonas,3941613,0.3348,15190,1319468,0.1361,2548,536372,0.0000,0,47
2021-06-25,Brazil,203070494,Amazonas,3941613,0.3400,20654,1340122,0.1365,1788,538160,0.0000,0,47
2021-06-26,Brazil,203070494,Amazonas,3941613,0.3481,32061,1372183,0.1367,809,538969,0.0000,24,71
2021-06-27,Brazil,203070494,Amazonas,3941613,0.3487,2417,1374600,0.1368,143,539112,0.0000,0,71
2021-06-28,Brazil,203070494,Amazonas,3941613,0.3538,20064,1394664,0.1374,2648,541760,0.0000,0,71
2021-06-29,Brazil,203070494,Amazonas,3941613,0.3668,51113,1445777,0.1382,2954,544714,0.0000,0,71
